parcelid,State,County,taxrate
11553333,California,Los Angeles,1.2
12205092,California,Los Angeles,1.3
12771944,California,Los Angeles,1.23
10796046,California,Los Angeles,1.27
12772775,California,Los Angeles,1.28
12104702,California,Los Angeles,1.24
12762038,California,Los Angeles,1.68
11127658,California,Los Angeles,1.22
12792152,California,Los Angeles,1.58
11161436,California,Los Angeles,1.36
12198228,California,Los Angeles,1.78
11032573,California,Los Angeles,1.37
12793157,California,Los Angeles,1.2
13994054,California,Orange,1.25
12794645,California,Los Angeles,1.69
12481908,California,Los Angeles,1.25
12197408,California,Los Angeles,1.27
12197094,California,Los Angeles,1.26
12196633,California,Los Angeles,2.89
12796843,California,Los Angeles,1.21
12481725,California,Los Angeles,2.31
11268452,California,Los Angeles,1.41
12020874,California,Los Angeles,1.21
11378666,California,Los Angeles,1.48
12417445,California,Los Angeles,1.14
12784363,California,Los Angeles,1.29
12417267,California,Los Angeles,1.61
11545130,California,Los Angeles,1.33
11179315,California,Los Angeles,1.35
17214754,California,Ventura,1.13
11030003,California,Los Angeles,1.23
11711488,California,Los Angeles,1.73
11030839,California,Los Angeles,1.23
11178683,California,Los Angeles,1.34
12789013,California,Los Angeles,1.66
11031259,California,Los Angeles,1.28
11891689,California,Los Angeles,1.67
12790521,California,Los Angeles,1.19
12759557,California,Los Angeles,1.35
11014552,California,Los Angeles,1.36
17282936,California,Ventura,1.05
14305380,California,Orange,1.09
12491067,California,Los Angeles,1.21
17136512,California,Ventura,1.16
17282903,California,Ventura,1.05
10807702,California,Los Angeles,1.22
14006123,California,Orange,1.22
11881293,California,Los Angeles,1.29
10729597,California,Los Angeles,1.23
12740433,California,Los Angeles,1.34
12741700,California,Los Angeles,1.32
11964931,California,Los Angeles,1.25
17282961,California,Ventura,1.07
11001880,California,Los Angeles,1.22
11183236,California,Los Angeles,1.51
12221689,California,Los Angeles,2.18
14009436,California,Orange,1.29
17200673,California,Ventura,1.11
11261037,California,Los Angeles,1.44
12720779,California,Los Angeles,1.26
14008406,California,Orange,1.32
10998254,California,Los Angeles,1.26
11261376,California,Los Angeles,1.3
10888851,California,Los Angeles,1.23
11343436,California,Los Angeles,1.37
12218559,California,Los Angeles,1.44
11344266,California,Los Angeles,1.38
11134234,California,Los Angeles,1.34
12213748,California,Los Angeles,1.62
11007515,California,Los Angeles,1.53
12753222,California,Los Angeles,1.45
10856273,California,Los Angeles,1.2
17208768,California,Ventura,1.07
11886708,California,Los Angeles,1.16
10731267,California,Los Angeles,1.46
17281762,California,Ventura,1.06
12042209,California,Los Angeles,1.09
11160683,California,Los Angeles,1.91
14314279,California,Orange,1.06
12413686,California,Los Angeles,1.21
12414442,California,Los Angeles,1.35
17209833,California,Ventura,1.08
11013865,California,Los Angeles,1.23
12758544,California,Los Angeles,1.3
11562556,California,Los Angeles,1.21
17208607,California,Ventura,1.07
11757367,California,Los Angeles,1.39
11346889,California,Los Angeles,1.33
12743867,California,Los Angeles,1.35
12744374,California,Los Angeles,1.28
11995760,California,Los Angeles,1.21
17206657,California,Ventura,1.19
12212751,California,Los Angeles,2.03
11181829,California,Los Angeles,1.27
12408479,California,Los Angeles,1.7
10757409,California,Los Angeles,1.4
11346014,California,Los Angeles,1.43
17208043,California,Ventura,1.07
12487982,California,Los Angeles,1.26
10712317,California,Los Angeles,1.42
11565575,California,Los Angeles,1.24
12034641,California,Los Angeles,1.25
12507241,California,Los Angeles,1.22
11605571,California,Los Angeles,1.23
12563811,California,Los Angeles,1.25
12393493,California,Los Angeles,2.29
11652513,California,Los Angeles,1.21
12564988,California,Los Angeles,1.21
14230552,California,Orange,1.12
17295181,California,Ventura,1.15
14139772,California,Orange,1.46
12006068,California,Los Angeles,1.23
12567407,California,Los Angeles,1.62
11651309,California,Los Angeles,1.22
17157807,California,Ventura,1.18
10923423,California,Los Angeles,1.21
14140488,California,Orange,1.12
11650898,California,Los Angeles,1.2
12562832,California,Los Angeles,1.32
11193496,California,Los Angeles,1.81
10918164,California,Los Angeles,1.22
10918530,California,Los Angeles,1.26
11307276,California,Los Angeles,1.73
11656380,California,Los Angeles,1.17
11655434,California,Los Angeles,1.21
11156833,California,Los Angeles,1.21
10819946,California,Los Angeles,1.2
11151457,California,Los Angeles,1.8
11975853,California,Los Angeles,1.28
10925096,California,Los Angeles,1.12
11309444,California,Los Angeles,1.74
11312231,California,Los Angeles,2.19
14229450,California,Orange,1.12
11312593,California,Los Angeles,1.63
12521651,California,Los Angeles,1.24
11641754,California,Los Angeles,1.24
14041903,California,Orange,1.28
14254517,California,Orange,1.21
13870979,California,Orange,1.18
12590916,California,Los Angeles,1.47
11158185,California,Los Angeles,1.47
13903950,California,Orange,1.17
12592800,California,Los Angeles,1.92
12584457,California,Los Angeles,2.38
11648806,California,Los Angeles,1.21
14140967,California,Orange,1.16
11648217,California,Los Angeles,1.21
12394759,California,Los Angeles,1.63
13877270,California,Orange,1.28
11646656,California,Los Angeles,1.2
11234896,California,Los Angeles,2.25
13875983,California,Orange,1.59
10928667,California,Los Angeles,1.2
10928726,California,Los Angeles,1.31
17101721,California,Ventura,1.14
17293462,California,Ventura,1.44
13868780,California,Orange,1.77
10907828,California,Los Angeles,1.2
13893238,California,Orange,1.21
11669191,California,Los Angeles,1.33
14133418,California,Orange,1.15
11304600,California,Los Angeles,1.47
12388226,California,Los Angeles,1.31
14232816,California,Orange,1.09
11831556,California,Los Angeles,1.69
11669365,California,Los Angeles,1.2
14056055,California,Orange,1.15
17149727,California,Ventura,1.2
17150151,California,Ventura,1.21
11679229,California,Los Angeles,1.14
12542313,California,Los Angeles,1.33
11824266,California,Los Angeles,1.38
12074776,California,Los Angeles,1.36
10908243,California,Los Angeles,1.2
17145346,California,Ventura,1.23
14236978,California,Orange,1.08
12385519,California,Los Angeles,1.48
10829637,California,Los Angeles,1.23
10849613,California,Los Angeles,1.25
10719588,California,Los Angeles,1.25
14058785,California,Orange,1.72
10829432,California,Los Angeles,1.21
17146148,California,Ventura,1.19
12531093,California,Los Angeles,1.19
13895531,California,Orange,1.04
11672350,California,Los Angeles,1.2
11302530,California,Los Angeles,1.63
12024785,California,Los Angeles,1.21
12386501,California,Los Angeles,1.47
14057654,California,Orange,1.4
10828101,California,Los Angeles,1.24
10826590,California,Los Angeles,1.26
11228138,California,Los Angeles,1.33
11305068,California,Los Angeles,1.53
12310924,California,Los Angeles,1.3
17107040,California,Ventura,1.12
13889606,California,Orange,1.21
11305989,California,Los Angeles,1.65
12550941,California,Los Angeles,1.24
11152931,California,Los Angeles,1.81
10821273,California,Los Angeles,1.23
12006067,California,Los Angeles,1.23
11658404,California,Los Angeles,1.2
11307090,California,Los Angeles,1.87
12285419,California,Los Angeles,1.4
11208034,California,Los Angeles,1.87
12547390,California,Los Angeles,1.21
14050169,California,Orange,1.18
12381881,California,Los Angeles,1.53
10719052,California,Los Angeles,1.25
12545096,California,Los Angeles,1.18
11154259,California,Los Angeles,1.34
11229350,California,Los Angeles,1.2
14054547,California,Orange,1.6
12293171,California,Los Angeles,1.66
14239542,California,Orange,1.34
11664037,California,Los Angeles,1.2
14054202,California,Orange,1.13
11663854,California,Los Angeles,1.32
11663773,California,Los Angeles,1.22
11834559,California,Los Angeles,3.13
12006066,California,Los Angeles,1.24
17296749,California,Ventura,1.26
11194508,California,Los Angeles,1.68
14040293,California,Orange,1.14
10933443,California,Los Angeles,1.22
14152265,California,Orange,1.14
12647579,California,Los Angeles,1.21
10810954,California,Los Angeles,1.23
13854302,California,Orange,1.16
13853975,California,Orange,1.14
11320611,California,Los Angeles,1.48
11692028,California,Los Angeles,1.21
11320726,California,Los Angeles,2.53
12321899,California,Los Angeles,1.96
11187628,California,Los Angeles,1.68
12088045,California,Los Angeles,1.21
11188104,California,Los Angeles,1.6
11319093,California,Los Angeles,1.58
10718113,California,Los Angeles,1.23
13856696,California,Orange,1.76
14150579,California,Orange,2.09
14271921,California,Orange,1.13
11860190,California,Los Angeles,1.62
10953449,California,Los Angeles,1.11
14151652,California,Orange,1.14
11613502,California,Los Angeles,1.21
11321814,California,Los Angeles,1.64
17188053,California,Ventura,1.07
12668873,California,Los Angeles,1.12
11321863,California,Los Angeles,2.16
10854058,California,Los Angeles,1.29
14021653,California,Orange,1.16
11693193,California,Los Angeles,1.29
11869317,California,Los Angeles,2.02
17188502,California,Ventura,1.06
14021361,California,Orange,1.17
11869368,California,Los Angeles,2.0
12671618,California,Los Angeles,1.14
11322311,California,Los Angeles,2.44
17094384,California,Ventura,1.07
11867700,California,Los Angeles,1.32
12255362,California,Los Angeles,1.28
13849764,California,Orange,1.47
14024504,California,Orange,2.08
17184749,California,Ventura,1.17
10717985,California,Los Angeles,1.25
12246875,California,Los Angeles,1.49
11866724,California,Los Angeles,1.34
12089023,California,Los Angeles,1.22
10726233,California,Los Angeles,1.22
12797668,California,Los Angeles,1.2
12402221,California,Los Angeles,1.14
11867476,California,Los Angeles,1.65
14022457,California,Orange,1.56
14065315,California,Orange,1.19
12267156,California,Los Angeles,1.19
12396997,California,Los Angeles,1.4
14063942,California,Orange,1.27
12397221,California,Los Angeles,1.51
10938920,California,Los Angeles,1.11
12609034,California,Los Angeles,1.16
11314964,California,Los Angeles,1.73
14126130,California,Orange,1.85
17168462,California,Ventura,1.08
12610885,California,Los Angeles,1.24
11315096,California,Los Angeles,1.89
17168553,California,Ventura,1.13
14146103,California,Orange,1.15
11316408,California,Los Angeles,1.29
12518577,California,Los Angeles,1.32
12396034,California,Los Angeles,1.31
10933912,California,Los Angeles,1.22
10900906,California,Los Angeles,1.22
13867558,California,Orange,1.43
12519839,California,Los Angeles,1.38
12082489,California,Los Angeles,1.1
11686316,California,Los Angeles,1.33
12600222,California,Los Angeles,1.23
11149006,California,Los Angeles,1.29
11851434,California,Los Angeles,1.49
14256676,California,Orange,1.17
12518691,California,Los Angeles,1.5
11314590,California,Los Angeles,1.88
17167216,California,Ventura,1.27
14282105,California,Orange,1.58
17168602,California,Ventura,1.16
14035922,California,Orange,1.34
11220518,California,Los Angeles,1.51
10813839,California,Los Angeles,1.34
11298397,California,Los Angeles,1.78
17141667,California,Ventura,1.07
12627051,California,Los Angeles,1.26
14031321,California,Orange,1.16
17098101,California,Ventura,1.12
12630186,California,Los Angeles,1.28
11158541,California,Los Angeles,1.9
12631010,California,Los Angeles,1.27
12632769,California,Los Angeles,1.31
12633698,California,Los Angeles,1.29
14149013,California,Orange,1.2
11690869,California,Los Angeles,1.21
12265791,California,Los Angeles,1.37
12514119,California,Los Angeles,1.21
14258827,California,Orange,1.16
13905301,California,Orange,1.18
10900374,California,Los Angeles,1.21
11973305,California,Los Angeles,2.05
14260180,California,Orange,1.26
11687465,California,Los Angeles,1.18
10832444,California,Los Angeles,1.23
11199078,California,Los Angeles,2.29
11820658,California,Los Angeles,1.32
11629861,California,Los Angeles,1.16
12515654,California,Los Angeles,1.49
12622433,California,Los Angeles,1.31
14262591,California,Orange,1.6
14096645,California,Orange,1.31
10947549,California,Los Angeles,1.11
12513842,California,Los Angeles,1.21
11942476,California,Los Angeles,1.21
14093734,California,Orange,1.28
11175123,California,Los Angeles,1.58
11946429,California,Los Angeles,1.2
13039392,California,Los Angeles,1.59
11117588,California,Los Angeles,2.05
10765124,California,Los Angeles,1.32
12470627,California,Los Angeles,1.91
11504603,California,Los Angeles,1.11
12469733,California,Los Angeles,1.25
11503855,California,Los Angeles,1.11
11503331,California,Los Angeles,1.12
17229929,California,Ventura,1.16
17245767,California,Ventura,1.19
17058962,California,Ventura,1.21
17058919,California,Ventura,1.07
14347797,California,Orange,1.04
11505859,California,Los Angeles,1.11
12148463,California,Los Angeles,1.26
17072810,California,Ventura,1.12
17228995,California,Ventura,1.24
13010638,California,Los Angeles,1.34
11505416,California,Los Angeles,1.13
11057535,California,Los Angeles,1.26
13011212,California,Los Angeles,1.85
11927480,California,Los Angeles,1.15
11109535,California,Los Angeles,1.39
11473641,California,Los Angeles,1.16
12149325,California,Los Angeles,1.12
14374422,California,Orange,1.06
17058987,California,Ventura,1.83
17072850,California,Ventura,1.06
11409731,California,Los Angeles,1.36
10865359,California,Los Angeles,1.27
12435031,California,Los Angeles,1.2
11281562,California,Los Angeles,1.77
12921159,California,Los Angeles,1.25
11501874,California,Los Angeles,1.11
12434626,California,Los Angeles,1.43
14350990,California,Orange,1.35
17265739,California,Ventura,1.07
14195813,California,Orange,1.68
11213800,California,Los Angeles,1.61
14431086,California,Orange,2.16
13038075,California,Los Angeles,1.15
10743618,California,Los Angeles,1.22
14428627,California,Orange,1.14
13955452,California,Orange,1.16
11110198,California,Los Angeles,1.38
11291200,California,Los Angeles,1.81
14105848,California,Orange,10.74
11502701,California,Los Angeles,1.11
17245383,California,Ventura,1.21
10869231,California,Los Angeles,1.22
11725663,California,Los Angeles,1.21
14373508,California,Orange,1.05
11502636,California,Los Angeles,1.11
11927720,California,Los Angeles,1.24
17247212,California,Ventura,1.18
14197364,California,Orange,1.11
17226327,California,Ventura,1.13
12176416,California,Los Angeles,1.19
